System,Atom,Value,N_Atoms,Atom_indices
CaO_OH2_THF,O,541.96,1,O_056
CaO_OH2_THF,O,541.97,1,O_057
CaO_OH2_THF,O,541.98,1,O_058
CaO_OH2_THF,O,541.99,1,O_061
CaO_OH2_THF,O,542.03,2,O_101;O_104
CaO_OH2_THF,O,542.04,3,O_062;O_063;O_105
CaO_OH2_THF,O,542.07,2,O_100;O_102
CaO_OH2_THF,O,542.08,1,O_059
CaO_OH2_THF,O,542.09,1,O_103
CaO_OH2_THF,O,542.11,3,O_060;O_107;O_108
CaO_OH2_THF,O,542.12,1,O_106
CaO_OH2_THF,O,542.17,1,O_083
CaO_OH2_THF,O,542.19,2,O_082;O_089
CaO_OH2_THF,O,542.20,2,O_073;O_088
CaO_OH2_THF,O,542.21,1,O_090
CaO_OH2_THF,O,542.22,1,O_074
CaO_OH2_THF,O,542.23,2,O_075;O_077
CaO_OH2_THF,O,542.24,3,O_076;O_084;O_086
CaO_OH2_THF,O,542.25,2,O_079;O_080
CaO_OH2_THF,O,542.26,1,O_078
CaO_OH2_THF,O,542.27,2,O_081;O_085
CaO_OH2_THF,O,542.30,1,O_087
CaO_OH2_THF,O,543.15,1,O_120
CaO_OH2_THF,O,543.31,1,O_124
CaO_OH2_THF,O,543.40,1,O_119
CaO_OH2_THF,O,543.46,1,O_110
CaO_OH2_THF,O,543.53,1,O_095
CaO_OH2_THF,O,543.54,1,O_111
CaO_OH2_THF,O,543.61,1,O_125
CaO_OH2_THF,O,543.62,1,O_118
CaO_OH2_THF,O,543.63,2,O_123;O_126
CaO_OH2_THF,O,543.64,1,O_113
CaO_OH2_THF,O,543.65,2,O_109;O_117
CaO_OH2_THF,O,543.66,1,O_064
CaO_OH2_THF,O,543.67,1,O_116
CaO_OH2_THF,O,543.68,1,O_115
CaO_OH2_THF,O,543.72,1,O_070
CaO_OH2_THF,O,543.75,1,O_112
CaO_OH2_THF,O,543.76,1,O_096
CaO_OH2_THF,O,543.77,1,O_114
CaO_OH2_THF,O,543.79,2,O_066;O_072
CaO_OH2_THF,O,543.81,1,O_065
CaO_OH2_THF,O,543.83,1,O_092
CaO_OH2_THF,O,543.86,1,O_071
CaO_OH2_THF,O,543.87,1,O_098
CaO_OH2_THF,O,543.89,3,O_067;O_093;O_122
CaO_OH2_THF,O,543.91,2,O_094;O_099
CaO_OH2_THF,O,543.96,1,O_097
CaO_OH2_THF,O,543.98,1,O_091
CaO_OH2_THF,O,544.00,1,O_068
CaO_OH2_THF,O,544.09,1,O_069
CaO_OH2_THF,O,544.11,1,O_121
CaO_OH2_THF,O,545.82,1,O_128
CaO_OH2_THF,O,546.09,1,O_127
CaO_THF,C,295.88,4,C_111;C_113;C_115;C_117
CaO_THF,C,296.92,4,C_112;C_114;C_116;C_118
CaO_THF,Ca,428.31,4,Ca_006;Ca_008;Ca_047;Ca_049
CaO_THF,Ca,428.32,2,Ca_001;Ca_054
CaO_THF,Ca,428.33,4,Ca_005;Ca_009;Ca_046;Ca_050
CaO_THF,Ca,428.34,8,Ca_002;Ca_003;Ca_004;Ca_007;Ca_048;Ca_051;Ca_052;Ca_053
CaO_THF,Ca,428.49,2,Ca_023;Ca_032
CaO_THF,Ca,428.51,4,Ca_010;Ca_018;Ca_037;Ca_045
CaO_THF,Ca,428.52,20,Ca_012;Ca_016;Ca_019;Ca_020;Ca_021;Ca_022;Ca_024;Ca_025;Ca_026;Ca_027;Ca_028;Ca_029;Ca_030;Ca_031;Ca_033;Ca_034;Ca_035;Ca_036;Ca_039;Ca_043
CaO_THF,Ca,428.57,2,Ca_013;Ca_042
CaO_THF,Ca,428.58,6,Ca_011;Ca_015;Ca_017;Ca_038;Ca_040;Ca_044
CaO_THF,Ca,428.59,1,Ca_041
CaO_THF,Ca,428.60,1,Ca_014
CaO_THF,O,541.22,6,O_064;O_067;O_070;O_093;O_096;O_099
CaO_THF,O,541.23,4,O_065;O_066;O_097;O_098
CaO_THF,O,541.24,8,O_068;O_069;O_071;O_072;O_091;O_092;O_094;O_095
CaO_THF,O,541.82,2,O_059;O_104
CaO_THF,O,541.88,8,O_055;O_057;O_061;O_063;O_100;O_102;O_106;O_108
CaO_THF,O,541.89,8,O_056;O_058;O_060;O_062;O_101;O_103;O_105;O_107
CaO_THF,O,541.99,2,O_077;O_086
CaO_THF,O,542.00,6,O_073;O_074;O_076;O_087;O_089;O_090
CaO_THF,O,542.01,10,O_075;O_078;O_079;O_080;O_081;O_082;O_083;O_084;O_085;O_088
CaO_THF,O,546.28,2,O_109;O_110
Ca_THF,C,296.14,4,C_055;C_057;C_059;C_061
Ca_THF,C,296.92,4,C_056;C_058;C_060;C_062
Ca_THF,Ca,428.56,2,Ca_002;Ca_003
Ca_THF,Ca,428.57,9,Ca_006;Ca_008;Ca_009;Ca_047;Ca_048;Ca_049;Ca_050;Ca_052;Ca_053
Ca_THF,Ca,428.58,7,Ca_001;Ca_004;Ca_005;Ca_007;Ca_046;Ca_051;Ca_054
Ca_THF,Ca,428.63,4,Ca_021;Ca_028;Ca_030;Ca_034
Ca_THF,Ca,428.64,14,Ca_019;Ca_020;Ca_022;Ca_023;Ca_024;Ca_025;Ca_026;Ca_027;Ca_029;Ca_031;Ca_032;Ca_033;Ca_035;Ca_036
Ca_THF,Ca,428.94,1,Ca_044
Ca_THF,Ca,428.97,2,Ca_014;Ca_041
Ca_THF,Ca,428.99,1,Ca_011
Ca_THF,Ca,429.00,2,Ca_017;Ca_038
Ca_THF,Ca,429.01,2,Ca_040;Ca_042
Ca_THF,Ca,429.02,2,Ca_015;Ca_037
Ca_THF,Ca,429.03,2,Ca_039;Ca_045
Ca_THF,Ca,429.04,5,Ca_010;Ca_012;Ca_013;Ca_016;Ca_018
Ca_THF,Ca,429.05,1,Ca_043
Ca_THF,O,546.39,2,O_063;O_064
CaH2_THFn,C,295.61,1,C_183
CaH2_THFn,C,295.63,1,C_191
CaH2_THFn,C,295.64,1,C_194
CaH2_THFn,C,295.66,1,C_186
CaH2_THFn,C,295.72,2,C_182;C_195
CaH2_THFn,C,295.80,1,C_190
CaH2_THFn,C,295.86,1,C_187
CaH2_THFn,C,296.87,1,C_193
CaH2_THFn,C,296.94,1,C_189
CaH2_THFn,C,296.95,1,C_181
CaH2_THFn,C,297.00,1,C_184
CaH2_THFn,C,297.04,1,C_196
CaH2_THFn,C,297.06,2,C_188;C_192
CaH2_THFn,C,297.07,1,C_185
CaH2_THFn,Ca,428.14,1,Ca_040
CaH2_THFn,Ca,428.18,1,Ca_036
CaH2_THFn,Ca,428.21,1,Ca_012
CaH2_THFn,Ca,428.25,2,Ca_042;Ca_045
CaH2_THFn,Ca,428.28,2,Ca_041;Ca_047
CaH2_THFn,Ca,428.29,1,Ca_009
CaH2_THFn,Ca,428.31,1,Ca_001
CaH2_THFn,Ca,428.34,1,Ca_039
CaH2_THFn,Ca,428.35,4,Ca_003;Ca_004;Ca_011;Ca_033
CaH2_THFn,Ca,428.36,1,Ca_010
CaH2_THFn,Ca,428.37,1,Ca_024
CaH2_THFn,Ca,428.38,2,Ca_031;Ca_037
CaH2_THFn,Ca,428.39,1,Ca_026
CaH2_THFn,Ca,428.40,1,Ca_038
CaH2_THFn,Ca,428.41,3,Ca_008;Ca_020;Ca_023
CaH2_THFn,Ca,428.42,4,Ca_014;Ca_021;Ca_028;Ca_048
CaH2_THFn,Ca,428.43,6,Ca_019;Ca_027;Ca_029;Ca_030;Ca_032;Ca_034
CaH2_THFn,Ca,428.44,1,Ca_022
CaH2_THFn,Ca,428.46,2,Ca_017;Ca_025
CaH2_THFn,Ca,428.47,2,Ca_002;Ca_046
CaH2_THFn,Ca,428.48,2,Ca_013;Ca_016
CaH2_THFn,Ca,428.49,3,Ca_007;Ca_035;Ca_043
CaH2_THFn,Ca,428.50,2,Ca_005;Ca_015
CaH2_THFn,Ca,428.51,3,Ca_006;Ca_018;Ca_044
CaH2_THFn,O,545.58,1,O_199
CaH2_THFn,O,545.82,1,O_197
CaH2_THFn,O,545.84,1,O_202
CaH2_THFn,O,545.91,1,O_200
CaH2_THFn,O,546.48,1,O_201
CaH2_THFn,O,546.58,1,O_198
CaO_OH2_THFn,C,295.59,1,C_215
CaO_OH2_THFn,C,295.67,1,C_214
CaO_OH2_THFn,C,295.73,1,C_210
CaO_OH2_THFn,C,295.74,1,C_206
CaO_OH2_THFn,C,295.75,1,C_218
CaO_OH2_THFn,C,295.76,1,C_211
CaO_OH2_THFn,C,295.83,2,C_207;C_219
CaO_OH2_THFn,C,296.78,1,C_216
CaO_OH2_THFn,C,296.86,1,C_212
CaO_OH2_THFn,C,296.87,1,C_213
CaO_OH2_THFn,C,296.97,1,C_209
CaO_OH2_THFn,C,296.98,1,C_205
CaO_OH2_THFn,C,297.00,1,C_217
CaO_OH2_THFn,C,297.01,1,C_220
CaO_OH2_THFn,C,297.02,1,C_208
CaO_OH2_THFn,Ca,428.30,2,Ca_028;Ca_029
CaO_OH2_THFn,Ca,428.31,4,Ca_027;Ca_030;Ca_032;Ca_035
CaO_OH2_THFn,Ca,428.32,3,Ca_007;Ca_021;Ca_033
CaO_OH2_THFn,Ca,428.33,9,Ca_019;Ca_020;Ca_022;Ca_024;Ca_025;Ca_026;Ca_031;Ca_034;Ca_036
CaO_OH2_THFn,Ca,428.34,1,Ca_023
CaO_OH2_THFn,Ca,428.37,2,Ca_009;Ca_051
CaO_OH2_THFn,Ca,428.38,1,Ca_053
CaO_OH2_THFn,Ca,428.40,1,Ca_002
CaO_OH2_THFn,Ca,428.42,4,Ca_006;Ca_008;Ca_052;Ca_054
CaO_OH2_THFn,Ca,428.44,3,Ca_005;Ca_049;Ca_050
CaO_OH2_THFn,Ca,428.45,2,Ca_004;Ca_048
CaO_OH2_THFn,Ca,428.46,2,Ca_003;Ca_047
CaO_OH2_THFn,Ca,428.47,1,Ca_046
CaO_OH2_THFn,Ca,428.48,1,Ca_001
CaO_OH2_THFn,Ca,428.66,1,Ca_018
CaO_OH2_THFn,Ca,428.73,1,Ca_037
CaO_OH2_THFn,Ca,428.74,1,Ca_042
CaO_OH2_THFn,Ca,428.75,2,Ca_040;Ca_041
CaO_OH2_THFn,Ca,428.77,3,Ca_012;Ca_016;Ca_044
CaO_OH2_THFn,Ca,428.78,1,Ca_013
CaO_OH2_THFn,Ca,428.81,1,Ca_039
CaO_OH2_THFn,Ca,428.82,2,Ca_014;Ca_015
CaO_OH2_THFn,Ca,428.83,2,Ca_010;Ca_017
CaO_OH2_THFn,Ca,428.85,2,Ca_043;Ca_045
CaO_OH2_THFn,Ca,428.87,1,Ca_011
CaO_OH2_THFn,Ca,428.89,1,Ca_038
CaO_OH2_THFn,O,542.11,1,O_055
CaO_OH2_THFn,O,542.15,1,O_059
CaO_OH2_THFn,O,542.16,3,O_056;O_057;O_062
CaO_OH2_THFn,O,542.18,1,O_108
CaO_OH2_THFn,O,542.19,3,O_060;O_101;O_102
CaO_OH2_THFn,O,542.21,2,O_058;O_106
CaO_OH2_THFn,O,542.22,1,O_107
CaO_OH2_THFn,O,542.23,2,O_061;O_063
CaO_OH2_THFn,O,542.24,1,O_100
CaO_OH2_THFn,O,542.25,2,O_103;O_105
CaO_OH2_THFn,O,542.28,1,O_104
CaO_OH2_THFn,O,542.29,1,O_088
CaO_OH2_THFn,O,542.30,1,O_083
CaO_OH2_THFn,O,542.31,2,O_084;O_087
CaO_OH2_THFn,O,542.32,3,O_082;O_089;O_090
CaO_OH2_THFn,O,542.33,1,O_086
CaO_OH2_THFn,O,542.34,4,O_073;O_075;O_081;O_085
CaO_OH2_THFn,O,542.35,5,O_074;O_076;O_077;O_078;O_080
CaO_OH2_THFn,O,542.36,1,O_079
CaO_OH2_THFn,O,542.65,1,O_064
CaO_OH2_THFn,O,543.55,1,O_117
CaO_OH2_THFn,O,543.63,1,O_068
CaO_OH2_THFn,O,543.69,1,O_098
CaO_OH2_THFn,O,543.70,2,O_072;O_119
CaO_OH2_THFn,O,543.71,1,O_066
CaO_OH2_THFn,O,543.77,1,O_109
CaO_OH2_THFn,O,543.79,2,O_118;O_121
CaO_OH2_THFn,O,543.85,1,O_122
CaO_OH2_THFn,O,543.89,1,O_065
CaO_OH2_THFn,O,543.92,2,O_096;O_120
CaO_OH2_THFn,O,543.93,2,O_113;O_123
CaO_OH2_THFn,O,543.94,2,O_115;O_125
CaO_OH2_THFn,O,543.95,2,O_093;O_114
CaO_OH2_THFn,O,543.97,1,O_110
CaO_OH2_THFn,O,543.98,1,O_094
CaO_OH2_THFn,O,543.99,1,O_069
CaO_OH2_THFn,O,544.01,2,O_099;O_111
CaO_OH2_THFn,O,544.04,1,O_095
CaO_OH2_THFn,O,544.05,2,O_071;O_126
CaO_OH2_THFn,O,544.07,1,O_092
CaO_OH2_THFn,O,544.16,1,O_116
CaO_OH2_THFn,O,544.19,1,O_091
CaO_OH2_THFn,O,544.29,2,O_097;O_112
CaO_OH2_THFn,O,544.30,1,O_070
CaO_OH2_THFn,O,544.51,1,O_067
CaO_OH2_THFn,O,545.10,1,O_124
CaO_OH2_THFn,O,545.43,1,O_130
CaO_OH2_THFn,O,545.50,1,O_129
CaO_OH2_THFn,O,545.80,2,O_127;O_132
CaO_OH2_THFn,O,546.17,1,O_131
CaO_OH2_THFn,O,546.26,1,O_128
CaO_THFn,C,295.37,4,C_117;C_121;C_125;C_129
CaO_THFn,C,295.49,3,C_120;C_124;C_128
CaO_THFn,C,295.50,1,C_116
CaO_THFn,C,296.31,2,C_122;C_130
CaO_THFn,C,296.32,2,C_118;C_126
CaO_THFn,C,297.01,4,C_115;C_119;C_123;C_127
CaO_THFn,Ca,428.21,2,Ca_005;Ca_046
CaO_THFn,Ca,428.32,4,Ca_001;Ca_009;Ca_050;Ca_054
CaO_THFn,Ca,428.35,2,Ca_003;Ca_051
CaO_THFn,Ca,428.39,4,Ca_019;Ca_023;Ca_028;Ca_032
CaO_THFn,Ca,428.40,5,Ca_002;Ca_027;Ca_036;Ca_048;Ca_049
CaO_THFn,Ca,428.41,6,Ca_006;Ca_007;Ca_022;Ca_025;Ca_029;Ca_035
CaO_THFn,Ca,428.42,5,Ca_021;Ca_024;Ca_030;Ca_033;Ca_053
CaO_THFn,Ca,428.43,2,Ca_026;Ca_034
CaO_THFn,Ca,428.44,2,Ca_020;Ca_031
CaO_THFn,Ca,428.56,4,Ca_004;Ca_008;Ca_047;Ca_052
CaO_THFn,Ca,428.85,4,Ca_010;Ca_014;Ca_037;Ca_041
CaO_THFn,Ca,428.88,4,Ca_015;Ca_016;Ca_039;Ca_044
CaO_THFn,Ca,428.93,2,Ca_011;Ca_040
CaO_THFn,Ca,428.98,6,Ca_012;Ca_017;Ca_018;Ca_042;Ca_043;Ca_045
CaO_THFn,Ca,429.24,2,Ca_013;Ca_038
CaO_THFn,O,541.80,1,O_091
CaO_THFn,O,541.81,1,O_068
CaO_THFn,O,541.94,2,O_070;O_098
CaO_THFn,O,542.03,4,O_065;O_069;O_093;O_094
CaO_THFn,O,542.04,4,O_064;O_072;O_095;O_099
CaO_THFn,O,542.16,2,O_066;O_096
CaO_THFn,O,542.25,6,O_055;O_059;O_063;O_100;O_104;O_108
CaO_THFn,O,542.31,2,O_073;O_086
CaO_THFn,O,542.33,4,O_077;O_081;O_082;O_090
CaO_THFn,O,542.34,2,O_056;O_103
CaO_THFn,O,542.35,2,O_080;O_088
CaO_THFn,O,542.36,1,O_075
CaO_THFn,O,542.37,6,O_058;O_076;O_078;O_083;O_087;O_101
CaO_THFn,O,542.38,1,O_084
CaO_THFn,O,542.41,2,O_074;O_085
CaO_THFn,O,542.42,2,O_079;O_089
CaO_THFn,O,542.43,4,O_060;O_061;O_102;O_107
CaO_THFn,O,542.44,4,O_057;O_062;O_105;O_106
CaO_THFn,O,543.47,2,O_111;O_114
CaO_THFn,O,543.48,2,O_109;O_112
CaO_THFn,O,543.95,2,O_071;O_097
CaO_THFn,O,543.96,2,O_067;O_092
CaO_THFn,O,546.50,2,O_110;O_113
Ca_THFn,C,295.27,1,C_068
Ca_THFn,C,295.28,3,C_056;C_060;C_064
Ca_THFn,C,295.68,2,C_061;C_069
Ca_THFn,C,295.69,2,C_057;C_065
Ca_THFn,C,296.72,4,C_058;C_062;C_066;C_070
Ca_THFn,C,296.97,1,C_059
Ca_THFn,C,296.98,3,C_055;C_063;C_067
Ca_THFn,Ca,428.18,2,Ca_004;Ca_047
Ca_THFn,Ca,428.19,7,Ca_001;Ca_007;Ca_008;Ca_009;Ca_050;Ca_052;Ca_054
Ca_THFn,Ca,428.21,2,Ca_003;Ca_051
Ca_THFn,Ca,428.22,5,Ca_002;Ca_006;Ca_048;Ca_049;Ca_053
Ca_THFn,Ca,428.23,2,Ca_005;Ca_046
Ca_THFn,Ca,428.25,2,Ca_027;Ca_036
Ca_THFn,Ca,428.26,4,Ca_021;Ca_026;Ca_033;Ca_034
Ca_THFn,Ca,428.27,3,Ca_019;Ca_020;Ca_031
Ca_THFn,Ca,428.28,9,Ca_022;Ca_023;Ca_024;Ca_025;Ca_028;Ca_029;Ca_030;Ca_032;Ca_035
Ca_THFn,Ca,428.57,4,Ca_015;Ca_016;Ca_039;Ca_044
Ca_THFn,Ca,428.58,2,Ca_013;Ca_038
Ca_THFn,Ca,428.59,1,Ca_043
Ca_THFn,Ca,428.61,3,Ca_017;Ca_037;Ca_041
Ca_THFn,Ca,428.62,3,Ca_012;Ca_014;Ca_042
Ca_THFn,Ca,428.66,1,Ca_018
Ca_THFn,Ca,428.67,1,Ca_045
Ca_THFn,Ca,428.68,1,Ca_010
Ca_THFn,Ca,428.71,2,Ca_011;Ca_040
Ca_THFn,O,545.36,4,O_107;O_109;O_110;O_112
Ca_THFn,O,546.35,2,O_108;O_111
ref_Ca,Ca,428.15,18,Ca_019;Ca_021;Ca_022;Ca_023;Ca_024;Ca_025;Ca_026;Ca_027;Ca_028;Ca_037;Ca_038;Ca_039;Ca_040;Ca_041;Ca_042;Ca_043;Ca_044;Ca_045
ref_O,O,546.10,1,O_001
ref_C,C,295.34,1,C_001
