System,Atom,Value,N_Atoms,Atom_indices
Ca_C2H4,C,291.46,2,C_056;C_058
Ca_C2H4,C,291.47,2,C_055;C_057
Ca_C2H4,Ca,426.46,1,Ca_009
Ca_C2H4,Ca,426.47,11,Ca_001;Ca_002;Ca_003;Ca_004;Ca_007;Ca_008;Ca_047;Ca_050;Ca_051;Ca_053;Ca_054
Ca_C2H4,Ca,426.48,4,Ca_005;Ca_046;Ca_049;Ca_052
Ca_C2H4,Ca,426.49,2,Ca_006;Ca_048
Ca_C2H4,Ca,426.51,6,Ca_019;Ca_021;Ca_026;Ca_030;Ca_031;Ca_033
Ca_C2H4,Ca,426.52,5,Ca_020;Ca_023;Ca_028;Ca_029;Ca_034
Ca_C2H4,Ca,426.53,5,Ca_022;Ca_024;Ca_025;Ca_032;Ca_035
Ca_C2H4,Ca,426.54,2,Ca_027;Ca_036
Ca_C2H4,Ca,426.71,2,Ca_018;Ca_045
Ca_C2H4,Ca,426.91,4,Ca_012;Ca_016;Ca_041;Ca_044
Ca_C2H4,Ca,426.92,10,Ca_010;Ca_011;Ca_013;Ca_014;Ca_015;Ca_017;Ca_038;Ca_040;Ca_042;Ca_043
Ca_C2H4,Ca,426.93,2,Ca_037;Ca_039
CaH2_C2H4,C,291.82,1,C_154
CaH2_C2H4,C,291.86,1,C_155
CaH2_C2H4,C,291.87,1,C_153
CaH2_C2H4,C,292.01,1,C_156
CaH2_C2H4,Ca,426.90,1,Ca_002
CaH2_C2H4,Ca,426.99,1,Ca_046
CaH2_C2H4,Ca,427.12,1,Ca_011
CaH2_C2H4,Ca,427.13,1,Ca_009
CaH2_C2H4,Ca,427.14,4,Ca_003;Ca_038;Ca_039;Ca_047
CaH2_C2H4,Ca,427.15,6,Ca_001;Ca_004;Ca_010;Ca_037;Ca_040;Ca_045
CaH2_C2H4,Ca,427.16,2,Ca_012;Ca_048
CaH2_C2H4,Ca,427.24,1,Ca_014
CaH2_C2H4,Ca,427.28,1,Ca_018
CaH2_C2H4,Ca,427.29,4,Ca_008;Ca_021;Ca_024;Ca_027
CaH2_C2H4,Ca,427.30,14,Ca_013;Ca_017;Ca_019;Ca_020;Ca_022;Ca_023;Ca_025;Ca_026;Ca_028;Ca_029;Ca_031;Ca_032;Ca_033;Ca_041
CaH2_C2H4,Ca,427.31,3,Ca_006;Ca_030;Ca_034
CaH2_C2H4,Ca,427.32,2,Ca_005;Ca_007
CaH2_C2H4,Ca,427.33,6,Ca_015;Ca_016;Ca_035;Ca_042;Ca_043;Ca_044
CaH2_C2H4,Ca,427.34,1,Ca_036
CaO_C2H4,C,291.98,2,C_109;C_111
CaO_C2H4,C,292.03,2,C_110;C_112
CaO_C2H4,Ca,427.00,2,Ca_009;Ca_054
CaO_C2H4,Ca,427.01,2,Ca_003;Ca_051
CaO_C2H4,Ca,427.02,2,Ca_007;Ca_053
CaO_C2H4,Ca,427.03,2,Ca_001;Ca_050
CaO_C2H4,Ca,427.04,6,Ca_002;Ca_005;Ca_008;Ca_046;Ca_049;Ca_052
CaO_C2H4,Ca,427.05,4,Ca_004;Ca_006;Ca_047;Ca_048
CaO_C2H4,Ca,427.09,2,Ca_018;Ca_045
CaO_C2H4,Ca,427.14,2,Ca_027;Ca_036
CaO_C2H4,Ca,427.15,14,Ca_019;Ca_020;Ca_021;Ca_022;Ca_023;Ca_025;Ca_026;Ca_028;Ca_029;Ca_031;Ca_032;Ca_033;Ca_034;Ca_035
CaO_C2H4,Ca,427.16,2,Ca_024;Ca_030
CaO_C2H4,Ca,427.29,4,Ca_013;Ca_014;Ca_037;Ca_038
CaO_C2H4,Ca,427.30,2,Ca_011;Ca_040
CaO_C2H4,Ca,427.31,2,Ca_010;Ca_041
CaO_C2H4,Ca,427.33,2,Ca_012;Ca_042
CaO_C2H4,Ca,427.34,2,Ca_016;Ca_044
CaO_C2H4,Ca,427.35,2,Ca_015;Ca_039
CaO_C2H4,Ca,427.36,2,Ca_017;Ca_043
CaO_C2H4,O,540.01,2,O_068;O_091
CaO_C2H4,O,540.03,8,O_065;O_066;O_069;O_071;O_093;O_094;O_096;O_097
CaO_C2H4,O,540.05,4,O_067;O_072;O_092;O_099
CaO_C2H4,O,540.07,4,O_064;O_070;O_095;O_098
CaO_C2H4,O,540.69,2,O_063;O_108
CaO_C2H4,O,540.72,12,O_055;O_056;O_057;O_058;O_059;O_062;O_100;O_101;O_103;O_104;O_105;O_106
CaO_C2H4,O,540.73,4,O_060;O_061;O_102;O_107
CaO_C2H4,O,540.81,4,O_080;O_081;O_088;O_090
CaO_C2H4,O,540.82,10,O_073;O_076;O_077;O_078;O_079;O_082;O_083;O_084;O_086;O_089
CaO_C2H4,O,540.83,4,O_074;O_075;O_085;O_087
CaO_OH2_C2H4,C,292.09,2,C_171;C_173
CaO_OH2_C2H4,C,292.12,1,C_172
CaO_OH2_C2H4,C,292.19,1,C_174
CaO_OH2_C2H4,Ca,427.00,6,Ca_029;Ca_030;Ca_031;Ca_032;Ca_033;Ca_035
CaO_OH2_C2H4,Ca,427.01,12,Ca_019;Ca_020;Ca_021;Ca_022;Ca_023;Ca_024;Ca_025;Ca_026;Ca_027;Ca_028;Ca_034;Ca_036
CaO_OH2_C2H4,Ca,427.10,1,Ca_003
CaO_OH2_C2H4,Ca,427.11,3,Ca_002;Ca_009;Ca_053
CaO_OH2_C2H4,Ca,427.12,14,Ca_001;Ca_004;Ca_005;Ca_006;Ca_007;Ca_008;Ca_046;Ca_047;Ca_048;Ca_049;Ca_050;Ca_051;Ca_052;Ca_054
CaO_OH2_C2H4,Ca,427.45,2,Ca_014;Ca_039
CaO_OH2_C2H4,Ca,427.46,3,Ca_037;Ca_041;Ca_043
CaO_OH2_C2H4,Ca,427.47,8,Ca_011;Ca_015;Ca_016;Ca_038;Ca_040;Ca_042;Ca_044;Ca_045
CaO_OH2_C2H4,Ca,427.48,3,Ca_010;Ca_017;Ca_018
CaO_OH2_C2H4,Ca,427.49,2,Ca_012;Ca_013
CaO_OH2_C2H4,O,540.82,2,O_105;O_108
CaO_OH2_C2H4,O,540.83,2,O_103;O_107
CaO_OH2_C2H4,O,540.84,8,O_056;O_057;O_058;O_061;O_062;O_102;O_104;O_106
CaO_OH2_C2H4,O,540.85,6,O_055;O_059;O_060;O_063;O_100;O_101
CaO_OH2_C2H4,O,541.01,1,O_089
CaO_OH2_C2H4,O,541.02,8,O_082;O_083;O_084;O_085;O_086;O_087;O_088;O_090
CaO_OH2_C2H4,O,541.03,4,O_074;O_079;O_080;O_081
CaO_OH2_C2H4,O,541.04,4,O_073;O_075;O_076;O_078
CaO_OH2_C2H4,O,541.05,1,O_077
CaO_OH2_C2H4,O,542.38,1,O_109
CaO_OH2_C2H4,O,542.39,2,O_110;O_117
CaO_OH2_C2H4,O,542.40,1,O_111
CaO_OH2_C2H4,O,542.43,1,O_125
CaO_OH2_C2H4,O,542.44,4,O_113;O_115;O_119;O_124
CaO_OH2_C2H4,O,542.46,1,O_114
CaO_OH2_C2H4,O,542.47,3,O_118;O_120;O_126
CaO_OH2_C2H4,O,542.48,3,O_112;O_122;O_123
CaO_OH2_C2H4,O,542.49,1,O_121
CaO_OH2_C2H4,O,542.51,1,O_116
CaO_OH2_C2H4,O,542.58,1,O_066
CaO_OH2_C2H4,O,542.59,1,O_068
CaO_OH2_C2H4,O,542.60,1,O_065
CaO_OH2_C2H4,O,542.61,3,O_067;O_071;O_098
CaO_OH2_C2H4,O,542.62,3,O_064;O_072;O_095
CaO_OH2_C2H4,O,542.64,2,O_069;O_070
CaO_OH2_C2H4,O,542.65,1,O_096
CaO_OH2_C2H4,O,542.66,4,O_093;O_094;O_097;O_099
CaO_OH2_C2H4,O,542.67,2,O_091;O_092
Ca_C2H4O,C,291.45,2,C_056;C_058
Ca_C2H4O,C,292.90,2,C_055;C_057
Ca_C2H4O,Ca,426.46,2,Ca_002;Ca_049
Ca_C2H4O,Ca,426.47,6,Ca_001;Ca_003;Ca_005;Ca_046;Ca_050;Ca_051
Ca_C2H4O,Ca,426.48,2,Ca_008;Ca_052
Ca_C2H4O,Ca,426.50,6,Ca_004;Ca_006;Ca_047;Ca_048;Ca_053;Ca_054
Ca_C2H4O,Ca,426.51,2,Ca_007;Ca_009
Ca_C2H4O,Ca,426.53,7,Ca_022;Ca_023;Ca_025;Ca_027;Ca_028;Ca_029;Ca_034
Ca_C2H4O,Ca,426.54,5,Ca_024;Ca_026;Ca_030;Ca_035;Ca_036
Ca_C2H4O,Ca,426.55,6,Ca_019;Ca_020;Ca_021;Ca_031;Ca_032;Ca_033
Ca_C2H4O,Ca,426.76,1,Ca_012
Ca_C2H4O,Ca,426.77,1,Ca_042
Ca_C2H4O,Ca,426.81,2,Ca_018;Ca_045
Ca_C2H4O,Ca,426.91,2,Ca_017;Ca_040
Ca_C2H4O,Ca,426.92,5,Ca_011;Ca_014;Ca_038;Ca_041;Ca_043
Ca_C2H4O,Ca,426.93,5,Ca_010;Ca_013;Ca_016;Ca_037;Ca_044
Ca_C2H4O,Ca,426.98,1,Ca_039
Ca_C2H4O,Ca,426.99,1,Ca_015
Ca_C2H4O,O,541.70,2,O_067;O_068
CaH2_C2H4O,C,293.12,2,C_154;C_156
CaH2_C2H4O,C,293.15,2,C_153;C_155
CaH2_C2H4O,Ca,427.12,2,Ca_002;Ca_046
CaH2_C2H4O,Ca,427.21,2,Ca_006;Ca_024
CaH2_C2H4O,Ca,427.22,2,Ca_014;Ca_043
CaH2_C2H4O,Ca,427.23,4,Ca_018;Ca_026;Ca_030;Ca_033
CaH2_C2H4O,Ca,427.24,3,Ca_008;Ca_022;Ca_034
CaH2_C2H4O,Ca,427.25,2,Ca_013;Ca_041
CaH2_C2H4O,Ca,427.26,4,Ca_020;Ca_027;Ca_028;Ca_032
CaH2_C2H4O,Ca,427.27,3,Ca_009;Ca_025;Ca_039
CaH2_C2H4O,Ca,427.28,3,Ca_017;Ca_021;Ca_029
CaH2_C2H4O,Ca,427.29,1,Ca_023
CaH2_C2H4O,Ca,427.31,1,Ca_019
CaH2_C2H4O,Ca,427.32,1,Ca_031
CaH2_C2H4O,Ca,427.33,3,Ca_001;Ca_003;Ca_047
CaH2_C2H4O,Ca,427.34,5,Ca_010;Ca_011;Ca_037;Ca_040;Ca_045
CaH2_C2H4O,Ca,427.35,3,Ca_005;Ca_016;Ca_044
CaH2_C2H4O,Ca,427.36,5,Ca_004;Ca_007;Ca_035;Ca_042;Ca_048
CaH2_C2H4O,Ca,427.37,2,Ca_015;Ca_036
CaH2_C2H4O,Ca,427.40,2,Ca_012;Ca_038
CaH2_C2H4O,O,541.52,2,O_157;O_158
CaO_C2H4O,C,293.08,2,C_111;C_113
CaO_C2H4O,C,293.09,2,C_112;C_114
CaO_C2H4O,Ca,426.65,4,Ca_007;Ca_009;Ca_053;Ca_054
CaO_C2H4O,Ca,426.68,4,Ca_001;Ca_003;Ca_050;Ca_051
CaO_C2H4O,Ca,426.73,4,Ca_004;Ca_006;Ca_047;Ca_048
CaO_C2H4O,Ca,426.74,2,Ca_002;Ca_049
CaO_C2H4O,Ca,426.75,2,Ca_005;Ca_046
CaO_C2H4O,Ca,426.76,2,Ca_008;Ca_052
CaO_C2H4O,Ca,426.81,2,Ca_018;Ca_045
CaO_C2H4O,Ca,426.94,4,Ca_012;Ca_027;Ca_036;Ca_042
CaO_C2H4O,Ca,426.97,4,Ca_021;Ca_024;Ca_030;Ca_033
CaO_C2H4O,Ca,426.98,8,Ca_019;Ca_020;Ca_025;Ca_026;Ca_031;Ca_032;Ca_034;Ca_035
CaO_C2H4O,Ca,426.99,4,Ca_022;Ca_023;Ca_028;Ca_029
CaO_C2H4O,Ca,427.14,4,Ca_010;Ca_011;Ca_040;Ca_041
CaO_C2H4O,Ca,427.17,4,Ca_016;Ca_017;Ca_043;Ca_044
CaO_C2H4O,Ca,427.21,4,Ca_013;Ca_014;Ca_037;Ca_038
CaO_C2H4O,Ca,427.22,2,Ca_015;Ca_039
CaO_C2H4O,O,539.53,4,O_064;O_066;O_095;O_096
CaO_C2H4O,O,539.67,4,O_070;O_072;O_098;O_099
CaO_C2H4O,O,539.83,4,O_067;O_069;O_092;O_093
CaO_C2H4O,O,539.84,2,O_065;O_094
CaO_C2H4O,O,539.89,2,O_071;O_097
CaO_C2H4O,O,539.90,2,O_068;O_091
CaO_C2H4O,O,540.11,2,O_063;O_108
CaO_C2H4O,O,540.24,3,O_057;O_060;O_102
CaO_C2H4O,O,540.25,5,O_061;O_062;O_105;O_106;O_107
CaO_C2H4O,O,540.26,4,O_055;O_056;O_103;O_104
CaO_C2H4O,O,540.28,4,O_058;O_059;O_100;O_101
CaO_C2H4O,O,540.30,2,O_078;O_084
CaO_C2H4O,O,540.31,6,O_077;O_080;O_081;O_082;O_088;O_090
CaO_C2H4O,O,540.33,4,O_075;O_076;O_083;O_087
CaO_C2H4O,O,540.34,6,O_073;O_074;O_079;O_085;O_086;O_089
CaO_C2H4O,O,541.33,2,O_109;O_110
CaO_OH2_C2H4O,C,293.19,2,C_174;C_176
CaO_OH2_C2H4O,C,293.37,1,C_173
CaO_OH2_C2H4O,C,293.48,1,C_175
CaO_OH2_C2H4O,Ca,427.09,4,Ca_021;Ca_023;Ca_024;Ca_030
CaO_OH2_C2H4O,Ca,427.10,12,Ca_019;Ca_020;Ca_022;Ca_026;Ca_027;Ca_028;Ca_029;Ca_032;Ca_033;Ca_034;Ca_035;Ca_036
CaO_OH2_C2H4O,Ca,427.11,3,Ca_025;Ca_031;Ca_050
CaO_OH2_C2H4O,Ca,427.15,2,Ca_003;Ca_009
CaO_OH2_C2H4O,Ca,427.17,3,Ca_001;Ca_004;Ca_005
CaO_OH2_C2H4O,Ca,427.18,4,Ca_002;Ca_007;Ca_008;Ca_049
CaO_OH2_C2H4O,Ca,427.19,6,Ca_046;Ca_048;Ca_051;Ca_052;Ca_053;Ca_054
CaO_OH2_C2H4O,Ca,427.20,2,Ca_006;Ca_047
CaO_OH2_C2H4O,Ca,427.58,1,Ca_014
CaO_OH2_C2H4O,Ca,427.59,3,Ca_011;Ca_012;Ca_015
CaO_OH2_C2H4O,Ca,427.60,3,Ca_038;Ca_041;Ca_042
CaO_OH2_C2H4O,Ca,427.61,3,Ca_010;Ca_016;Ca_043
CaO_OH2_C2H4O,Ca,427.62,3,Ca_013;Ca_039;Ca_040
CaO_OH2_C2H4O,Ca,427.63,5,Ca_017;Ca_018;Ca_037;Ca_044;Ca_045
CaO_OH2_C2H4O,O,540.76,1,O_104
CaO_OH2_C2H4O,O,540.77,1,O_105
CaO_OH2_C2H4O,O,540.78,2,O_101;O_102
CaO_OH2_C2H4O,O,540.79,3,O_056;O_057;O_062
CaO_OH2_C2H4O,O,540.80,4,O_061;O_063;O_103;O_107
CaO_OH2_C2H4O,O,540.81,5,O_058;O_059;O_060;O_100;O_108
CaO_OH2_C2H4O,O,540.82,2,O_055;O_106
CaO_OH2_C2H4O,O,540.94,1,O_077
CaO_OH2_C2H4O,O,540.95,4,O_076;O_078;O_079;O_080
CaO_OH2_C2H4O,O,540.96,4,O_073;O_074;O_075;O_081
CaO_OH2_C2H4O,O,540.97,5,O_085;O_086;O_087;O_089;O_090
CaO_OH2_C2H4O,O,540.98,4,O_082;O_083;O_084;O_088
CaO_OH2_C2H4O,O,541.33,1,O_128
CaO_OH2_C2H4O,O,541.34,1,O_127
CaO_OH2_C2H4O,O,541.96,1,O_123
CaO_OH2_C2H4O,O,542.18,1,O_113
CaO_OH2_C2H4O,O,542.31,1,O_095
CaO_OH2_C2H4O,O,542.40,1,O_116
CaO_OH2_C2H4O,O,542.47,1,O_111
CaO_OH2_C2H4O,O,542.49,1,O_125
CaO_OH2_C2H4O,O,542.50,2,O_120;O_124
CaO_OH2_C2H4O,O,542.51,1,O_117
CaO_OH2_C2H4O,O,542.52,1,O_109
CaO_OH2_C2H4O,O,542.54,3,O_114;O_115;O_119
CaO_OH2_C2H4O,O,542.55,1,O_066
CaO_OH2_C2H4O,O,542.56,1,O_118
CaO_OH2_C2H4O,O,542.57,3,O_071;O_112;O_121
CaO_OH2_C2H4O,O,542.59,4,O_067;O_070;O_110;O_122
CaO_OH2_C2H4O,O,542.60,2,O_068;O_126
CaO_OH2_C2H4O,O,542.61,3,O_069;O_094;O_097
CaO_OH2_C2H4O,O,542.62,2,O_065;O_091
CaO_OH2_C2H4O,O,542.63,2,O_064;O_096
CaO_OH2_C2H4O,O,542.64,2,O_093;O_099
CaO_OH2_C2H4O,O,542.65,1,O_092
CaO_OH2_C2H4O,O,542.69,1,O_098
CaO_OH2_C2H4O,O,542.74,1,O_072
Ca_C2H6,C,293.23,2,C_055;C_057
Ca_C2H6,C,293.31,2,C_056;C_058
Ca_C2H6,Ca,426.39,1,Ca_054
Ca_C2H6,Ca,426.40,1,Ca_004
Ca_C2H6,Ca,426.41,1,Ca_046
Ca_C2H6,Ca,426.42,1,Ca_001
Ca_C2H6,Ca,426.43,1,Ca_007
Ca_C2H6,Ca,426.44,1,Ca_047
Ca_C2H6,Ca,426.45,2,Ca_002;Ca_005
Ca_C2H6,Ca,426.46,3,Ca_049;Ca_050;Ca_053
Ca_C2H6,Ca,426.47,2,Ca_051;Ca_052
Ca_C2H6,Ca,426.48,1,Ca_048
Ca_C2H6,Ca,426.49,2,Ca_006;Ca_009
Ca_C2H6,Ca,426.50,1,Ca_008
Ca_C2H6,Ca,426.53,14,Ca_003;Ca_019;Ca_020;Ca_022;Ca_024;Ca_025;Ca_026;Ca_029;Ca_030;Ca_031;Ca_032;Ca_033;Ca_034;Ca_036
Ca_C2H6,Ca,426.56,4,Ca_021;Ca_023;Ca_028;Ca_035
Ca_C2H6,Ca,426.59,1,Ca_027
Ca_C2H6,Ca,426.85,2,Ca_037;Ca_044
Ca_C2H6,Ca,426.86,1,Ca_038
Ca_C2H6,Ca,426.87,1,Ca_040
Ca_C2H6,Ca,426.89,3,Ca_017;Ca_018;Ca_045
Ca_C2H6,Ca,426.90,2,Ca_015;Ca_039
Ca_C2H6,Ca,426.91,2,Ca_016;Ca_042
Ca_C2H6,Ca,426.92,6,Ca_010;Ca_011;Ca_012;Ca_014;Ca_041;Ca_043
Ca_C2H6,Ca,426.93,1,Ca_013
CaH2_C2H6,C,293.87,1,C_159
CaH2_C2H6,C,293.89,1,C_157
CaH2_C2H6,C,294.02,1,C_160
CaH2_C2H6,C,294.04,1,C_158
CaH2_C2H6,Ca,427.04,3,Ca_012;Ca_037;Ca_040
CaH2_C2H6,Ca,427.05,10,Ca_001;Ca_002;Ca_003;Ca_009;Ca_010;Ca_038;Ca_039;Ca_045;Ca_047;Ca_048
CaH2_C2H6,Ca,427.06,2,Ca_004;Ca_011
CaH2_C2H6,Ca,427.08,1,Ca_046
CaH2_C2H6,Ca,427.20,11,Ca_017;Ca_019;Ca_020;Ca_021;Ca_022;Ca_024;Ca_026;Ca_027;Ca_028;Ca_029;Ca_032
CaH2_C2H6,Ca,427.21,4,Ca_018;Ca_023;Ca_025;Ca_031
CaH2_C2H6,Ca,427.22,2,Ca_008;Ca_030
CaH2_C2H6,Ca,427.23,3,Ca_014;Ca_033;Ca_041
CaH2_C2H6,Ca,427.24,5,Ca_006;Ca_034;Ca_035;Ca_043;Ca_044
CaH2_C2H6,Ca,427.25,7,Ca_005;Ca_007;Ca_013;Ca_015;Ca_016;Ca_036;Ca_042
CaO_C2H6,C,293.93,2,C_109;C_111
CaO_C2H6,C,293.99,2,C_110;C_112
CaO_C2H6,Ca,427.04,2,Ca_007;Ca_053
CaO_C2H6,Ca,427.05,16,Ca_001;Ca_002;Ca_003;Ca_004;Ca_005;Ca_006;Ca_008;Ca_009;Ca_046;Ca_047;Ca_048;Ca_049;Ca_050;Ca_051;Ca_052;Ca_054
CaO_C2H6,Ca,427.14,1,Ca_036
CaO_C2H6,Ca,427.15,17,Ca_019;Ca_020;Ca_021;Ca_022;Ca_023;Ca_024;Ca_025;Ca_026;Ca_027;Ca_028;Ca_029;Ca_030;Ca_031;Ca_032;Ca_033;Ca_034;Ca_035
CaO_C2H6,Ca,427.31,2,Ca_013;Ca_038
CaO_C2H6,Ca,427.32,2,Ca_011;Ca_040
CaO_C2H6,Ca,427.33,4,Ca_010;Ca_017;Ca_041;Ca_043
CaO_C2H6,Ca,427.34,4,Ca_014;Ca_016;Ca_037;Ca_044
CaO_C2H6,Ca,427.36,2,Ca_012;Ca_042
CaO_C2H6,Ca,427.49,2,Ca_015;Ca_039
CaO_C2H6,Ca,427.54,2,Ca_018;Ca_045
CaO_C2H6,O,540.03,6,O_065;O_068;O_071;O_091;O_094;O_097
CaO_C2H6,O,540.07,4,O_067;O_069;O_092;O_093
CaO_C2H6,O,540.09,2,O_066;O_096
CaO_C2H6,O,540.11,2,O_064;O_095
CaO_C2H6,O,540.13,2,O_070;O_098
CaO_C2H6,O,540.15,2,O_072;O_099
CaO_C2H6,O,540.74,10,O_055;O_056;O_058;O_059;O_062;O_100;O_101;O_103;O_104;O_106
CaO_C2H6,O,540.75,6,O_057;O_060;O_061;O_102;O_105;O_107
CaO_C2H6,O,540.76,2,O_063;O_108
CaO_C2H6,O,540.84,18,O_073;O_074;O_075;O_076;O_077;O_078;O_079;O_080;O_081;O_082;O_083;O_084;O_085;O_086;O_087;O_088;O_089;O_090
CaO_OH2_C2H6,C,293.94,1,C_177
CaO_OH2_C2H6,C,293.95,1,C_178
CaO_OH2_C2H6,C,293.97,2,C_175;C_176
CaO_OH2_C2H6,Ca,427.00,8,Ca_028;Ca_029;Ca_030;Ca_031;Ca_033;Ca_034;Ca_035;Ca_036
CaO_OH2_C2H6,Ca,427.01,10,Ca_019;Ca_020;Ca_021;Ca_022;Ca_023;Ca_024;Ca_025;Ca_026;Ca_027;Ca_032
CaO_OH2_C2H6,Ca,427.10,1,Ca_006
CaO_OH2_C2H6,Ca,427.11,9,Ca_002;Ca_003;Ca_004;Ca_005;Ca_007;Ca_008;Ca_009;Ca_050;Ca_053
CaO_OH2_C2H6,Ca,427.12,8,Ca_001;Ca_046;Ca_047;Ca_048;Ca_049;Ca_051;Ca_052;Ca_054
CaO_OH2_C2H6,Ca,427.44,1,Ca_014
CaO_OH2_C2H6,Ca,427.45,1,Ca_012
CaO_OH2_C2H6,Ca,427.46,7,Ca_010;Ca_011;Ca_015;Ca_016;Ca_017;Ca_018;Ca_039
CaO_OH2_C2H6,Ca,427.47,7,Ca_013;Ca_038;Ca_041;Ca_042;Ca_043;Ca_044;Ca_045
CaO_OH2_C2H6,Ca,427.48,2,Ca_037;Ca_040
CaO_OH2_C2H6,O,540.85,8,O_100;O_101;O_103;O_104;O_105;O_106;O_107;O_108
CaO_OH2_C2H6,O,540.86,1,O_102
CaO_OH2_C2H6,O,540.87,3,O_055;O_062;O_063
CaO_OH2_C2H6,O,540.88,6,O_056;O_057;O_058;O_059;O_060;O_061
CaO_OH2_C2H6,O,541.02,9,O_073;O_074;O_075;O_076;O_077;O_078;O_079;O_080;O_081
CaO_OH2_C2H6,O,541.03,9,O_082;O_083;O_084;O_085;O_086;O_087;O_088;O_089;O_090
CaO_OH2_C2H6,O,542.42,8,O_109;O_111;O_114;O_117;O_119;O_122;O_124;O_125
CaO_OH2_C2H6,O,542.43,2,O_110;O_126
CaO_OH2_C2H6,O,542.44,1,O_118
CaO_OH2_C2H6,O,542.46,1,O_115
CaO_OH2_C2H6,O,542.48,1,O_121
CaO_OH2_C2H6,O,542.50,1,O_112
CaO_OH2_C2H6,O,542.56,1,O_120
CaO_OH2_C2H6,O,542.57,1,O_098
CaO_OH2_C2H6,O,542.58,1,O_116
CaO_OH2_C2H6,O,542.59,1,O_072
CaO_OH2_C2H6,O,542.60,1,O_123
CaO_OH2_C2H6,O,542.61,2,O_095;O_113
CaO_OH2_C2H6,O,542.62,7,O_091;O_092;O_093;O_094;O_096;O_097;O_099
CaO_OH2_C2H6,O,542.65,2,O_064;O_065
CaO_OH2_C2H6,O,542.66,4,O_066;O_068;O_070;O_071
CaO_OH2_C2H6,O,542.67,2,O_067;O_069
Ca_C3H6,C,291.82,2,C_068;C_071
Ca_C3H6,C,291.93,2,C_069;C_072
Ca_C3H6,C,293.24,2,C_067;C_070
Ca_C3H6,Ca,426.46,1,Ca_051
Ca_C3H6,Ca,426.47,14,Ca_002;Ca_003;Ca_004;Ca_006;Ca_007;Ca_008;Ca_009;Ca_047;Ca_048;Ca_049;Ca_050;Ca_052;Ca_053;Ca_054
Ca_C3H6,Ca,426.48,3,Ca_001;Ca_005;Ca_046
Ca_C3H6,Ca,426.53,4,Ca_026;Ca_032;Ca_034;Ca_036
Ca_C3H6,Ca,426.54,14,Ca_019;Ca_020;Ca_021;Ca_022;Ca_023;Ca_024;Ca_025;Ca_027;Ca_028;Ca_029;Ca_030;Ca_031;Ca_033;Ca_035
Ca_C3H6,Ca,426.83,2,Ca_018;Ca_045
Ca_C3H6,Ca,426.89,1,Ca_017
Ca_C3H6,Ca,426.90,5,Ca_012;Ca_015;Ca_039;Ca_042;Ca_043
Ca_C3H6,Ca,426.91,2,Ca_016;Ca_044
Ca_C3H6,Ca,426.92,3,Ca_011;Ca_014;Ca_041
Ca_C3H6,Ca,426.93,5,Ca_010;Ca_013;Ca_037;Ca_038;Ca_040
CaH2_C3H6,C,291.97,1,C_158
CaH2_C3H6,C,292.03,1,C_161
CaH2_C3H6,C,292.15,1,C_162
CaH2_C3H6,C,292.34,1,C_159
CaH2_C3H6,C,293.85,1,C_157
CaH2_C3H6,C,293.92,1,C_160
CaH2_C3H6,Ca,427.03,1,Ca_002
CaH2_C3H6,Ca,427.05,1,Ca_046
CaH2_C3H6,Ca,427.07,3,Ca_037;Ca_038;Ca_040
CaH2_C3H6,Ca,427.08,5,Ca_009;Ca_010;Ca_011;Ca_039;Ca_047
CaH2_C3H6,Ca,427.09,3,Ca_003;Ca_045;Ca_048
CaH2_C3H6,Ca,427.10,1,Ca_001
CaH2_C3H6,Ca,427.11,2,Ca_004;Ca_012
CaH2_C3H6,Ca,427.19,1,Ca_033
CaH2_C3H6,Ca,427.24,1,Ca_024
CaH2_C3H6,Ca,427.25,3,Ca_013;Ca_021;Ca_022
CaH2_C3H6,Ca,427.26,11,Ca_017;Ca_019;Ca_023;Ca_025;Ca_026;Ca_027;Ca_029;Ca_031;Ca_032;Ca_041;Ca_043
CaH2_C3H6,Ca,427.27,2,Ca_020;Ca_028
CaH2_C3H6,Ca,427.28,4,Ca_008;Ca_014;Ca_030;Ca_034
CaH2_C3H6,Ca,427.29,4,Ca_006;Ca_007;Ca_018;Ca_044
CaH2_C3H6,Ca,427.30,3,Ca_005;Ca_035;Ca_042
CaH2_C3H6,Ca,427.31,3,Ca_015;Ca_016;Ca_036
CaO_C3H6,C,292.13,2,C_122;C_125
CaO_C3H6,C,292.35,2,C_123;C_126
CaO_C3H6,C,293.91,2,C_121;C_124
CaO_C3H6,Ca,427.01,2,Ca_009;Ca_054
CaO_C3H6,Ca,427.02,4,Ca_001;Ca_003;Ca_050;Ca_051
CaO_C3H6,Ca,427.03,4,Ca_005;Ca_007;Ca_046;Ca_053
CaO_C3H6,Ca,427.04,6,Ca_004;Ca_006;Ca_008;Ca_047;Ca_048;Ca_052
CaO_C3H6,Ca,427.05,2,Ca_002;Ca_049
CaO_C3H6,Ca,427.14,2,Ca_027;Ca_036
CaO_C3H6,Ca,427.15,16,Ca_019;Ca_020;Ca_021;Ca_022;Ca_023;Ca_024;Ca_025;Ca_026;Ca_028;Ca_029;Ca_030;Ca_031;Ca_032;Ca_033;Ca_034;Ca_035
CaO_C3H6,Ca,427.16,2,Ca_018;Ca_045
CaO_C3H6,Ca,427.27,2,Ca_011;Ca_040
