System,Atom,Value,N_Atoms,Atom_indices
CaO_slab/4,Ca,426.51,8,Ca_013;Ca_014;Ca_015;Ca_016;Ca_017;Ca_018;Ca_019;Ca_020
CaO_slab/4,Ca,426.62,8,Ca_001;Ca_002;Ca_003;Ca_004;Ca_029;Ca_030;Ca_031;Ca_032
CaO_slab/4,Ca,427.34,8,Ca_005;Ca_006;Ca_007;Ca_008;Ca_025;Ca_026;Ca_027;Ca_028
CaO_slab/4,O,539.85,5,O_041;O_042;O_053;O_054;O_055
CaO_slab/4,O,539.86,3,O_043;O_044;O_056
CaO_slab/4,O,539.97,8,O_037;O_038;O_039;O_040;O_057;O_058;O_059;O_060
CaO_slab/4,O,540.10,8,O_045;O_046;O_047;O_048;O_049;O_050;O_051;O_052
CaO_slab/4,O,540.33,8,O_033;O_034;O_035;O_036;O_061;O_062;O_063;O_064
CaO_slab/5,Ca,426.53,8,Ca_017;Ca_018;Ca_019;Ca_020;Ca_021;Ca_022;Ca_023;Ca_024
CaO_slab/5,Ca,426.71,8,Ca_009;Ca_010;Ca_011;Ca_012;Ca_029;Ca_030;Ca_031;Ca_032
CaO_slab/5,Ca,426.85,8,Ca_001;Ca_002;Ca_003;Ca_004;Ca_037;Ca_038;Ca_039;Ca_040
CaO_slab/5,Ca,426.89,8,Ca_013;Ca_014;Ca_015;Ca_016;Ca_025;Ca_026;Ca_027;Ca_028
CaO_slab/5,Ca,427.43,8,Ca_005;Ca_006;Ca_007;Ca_008;Ca_033;Ca_034;Ca_035;Ca_036
CaO_slab/5,O,540.08,8,O_045;O_046;O_047;O_048;O_073;O_074;O_075;O_076
CaO_slab/5,O,540.10,8,O_057;O_058;O_059;O_060;O_061;O_062;O_063;O_064
CaO_slab/5,O,540.32,8,O_049;O_050;O_051;O_052;O_069;O_070;O_071;O_072
CaO_slab/5,O,540.52,8,O_053;O_054;O_055;O_056;O_065;O_066;O_067;O_068
CaO_slab/5,O,540.68,8,O_041;O_042;O_043;O_044;O_077;O_078;O_079;O_080
CaO_slab/6,Ca,426.73,8,Ca_017;Ca_018;Ca_019;Ca_020;Ca_029;Ca_030;Ca_031;Ca_032
